73,닭강정,튀기기,반찬,,573.1,22.4,29.1,40.8,377.9,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00489_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00489_1.png,"닭고기(200g), 카레가루(20g), 녹말가루(10g),
튀김기름(400g), 저염간장(20g), 레몬즙(10g), 설탕(10g)
꿀(10g), 다진마늘(10g)
- 소스 : 요거트(20g), 양파(20g), 당근(20g), 파프리카(20g)
오이(20g), 케첩(10g)",1. 닭은 깨끗이 씻어 여러 번 토막을 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00489_1.png,"2. 토막 낸 닭을 카레가루와 녹말가루에
버무려 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00489_2.png,"3. 양파와 당근, 파프리카, 오이는 크기를
작은 깍두기 모양으로 썰어 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00489_3.png,"4. 팬에 식용유를 두르고 다진마늘를 살짝
볶은 뒤 저염간장에 레몬즙과 설탕, 꿀,
볶은 마늘을 넣어 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00489_4.png,"5. 요거트에 썰어 놓은 양파와 당근,
파프리카, 오이, 케첩을 넣어 섞어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00489_5.png,"6. 튀김기름 온도가 170℃가 되면 버무려
놓은 닭(②)을 넣고 두 번 튀겨, 기름을
제거하고, ④번 소스에 살짝 버무려
접시에 담아, 준비한 요거트소스(⑤)를
올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00489_6.png,,,,,,,,,,,,,,,,,,,
74,소고기꼬치구이,굽기,반찬,,412.3,24.3,33.2,20.3,284.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00490_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00490_1.png,"소고기(100g), 소금(0.5g), 후춧가루(0.02g), 인삼(20g)
올리브오일(5g), 파프리카(20g), 파인애플(30g)
표고버섯(20g), 대파(30g), 토마토(20g), 베이컨(30g)
마늘(20g), 꼬치(3개)
- 소스 : 유자청(50g), 저염간장(10g), 레몬(10g), 설탕(10g)","1. 소고기는 포를 두툼하게 떠서, 소금과
후춧가루를 뿌려 숙성을 시킨다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00490_1.png,"2. 인삼은 뇌두를 잘라 씻어 약 2cm
두께로 썰고, 파인애플과 파프리카도
두툼하게 썰고, 표고버섯과 대파,
토마토를 썰어 준비하고, 베이컨도
2cm 길이로 썰어 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00490_2.png,"3. 팬에 기름 없이 파인애플과 파프리카를
먼저 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00490_3.png,"4. 잘라놓은 인삼은 올리브오일을 살짝
넣고 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00490_4.png,"5. 마늘은 썰어 굽고, 준비한 재료를
꼬치에 차례로 꽂아 프라이팬 또는
직화로 구워 담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00490_5.png,"6. 유자청에 저염간장과 레몬, 설탕을
넣고 골고루 섞어 구워 놓은 소고기
꼬지에 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00490_6.png,,,,,,,,,,,,,,,,,,,
75,황태볶음면,볶기,일품,,601.6,67.4,16.8,29.4,473.5,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00491_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00491_1.png,"황태(100g), 새우(20g), 오징어(30g), 굵은 소금(5g)
양파(20g),마늘(10g), 대파(20g), 표고버섯(10g), 양배추(20g)
라면(70g), 숙주(30g), 올리브오일(10g), 마요네즈(5g)
설탕(10g)
- 볶음간장 : 다시마(5g), 생강즙(5g), 저염간장(20g)","1. 다시마는 깨끗이 씻어 찬물에 넣고
은근히 끓여 다시마 육수를 만들어
생강즙과 저염간장을 넣어 약한 불에서
졸여 볶음 간장을 만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00491_1.png,"2. 황태는 강판에 갈아 곱게 가루를 만들어
놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00491_2.png,"3. 새우는 씻어놓고, 오징어는 소금을
이용하여 껍질을 벗기고, 안쪽에 사선
으로 칼집을 넣어 모양을 만들어 살짝
데쳐 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00491_3.png,"4. 양파와 마늘은 입자있게 다지고, 대파는
5cm 길이로 썰어놓고, 표고버섯과
양배추도 채를 썰고, 숙주는 다듬어
놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00491_4.png,5. 라면은 끓는 물에 데쳐 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00491_5.png,"6. 팬에 올리브오일을 넣어 따근해지면,
오징어와 새우를 넣어 볶다가, 다시
숙주와 마요네즈, 설탕, ①번 소스와
채소를 넣어 센 불에서 재빠르게 볶고,
다시 면을 넣어 볶아 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00491_6.png,,,,,,,,,,,,,,,,,,,
76,견과편수,찌기,반찬,,416.3,49.8,38.9,6.8,104.5,닭가슴살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00497_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00497_1.png,"흑임자(20g), 밀가루(200g), 우유(100g), 닭가슴살(100g)
후춧가루(0.01g), 다진 마늘(10g), 부추(20g), 양파(20g)
다진 대파(10g)
- 육수 : 마(20g), 바나나(30g), 머스터드(10g), 캐슈넛(20g)
잣(10g), 우유(100g)","1. 흑임자는 곱게 갈아 밀가루와 우유를
넣고 반죽을 해서 비닐에 넣어 숙성
시킨다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00497_1.png,"2. 닭가슴살은 삶아 건져 후춧가루를
살짝 넣고, 입자있게 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00497_2.png,"3. 입자있게 다진 닭가슴살을 마늘과 함께
팬에서 볶아놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00497_3.png,"4. 마와 바나나는 강판에 갈고, 캐슈넛과
잣은 입자있게 다진 뒤 냄비에 마,
바나나, 캐슈넛, 잣, 머스터드를 넣어
섞은 뒤, 우유를 넣고 살짝 끓여 편수
육수를 만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00497_4.png,"5. 부추와 양파, 파는 입자있게 썰어, 볶아
놓은 닭가슴살(③)에 섞어 편수 속을
만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00497_5.png,"6. 숙성시킨 밀가루 반죽(①)은 얇게
밀어 사각형으로 썰어 그 안에 속을
채워 넣고, 찜통에 약 5분 정도 쪄
접시에 담고, 그 위에 편수 육수를
올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00497_6.png,,,,,,,,,,,,,,,,,,,
77,누룽닭,끓이기,반찬,,415.5,47.5,23.8,14.5,290.9,닭가슴살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00500_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00500_1.png,"닭가슴살(120g), 생강즙(5g), 정종(10g), 시금치(20g)
당근(20g), 양파(20g), 샐러리(20g), 파프리카(20g)
느타리(20g), 주꾸미(30g), 새우(20g), 청경채(20g)
누룽지(50g), 튀김기름(200g), 육수(200g), 저염간장(10g)
녹말가루(10g), 마늘(10g), 소금(0.2g), 후춧가루(0.1g)","1. 닭은 포를 떠서 생강즙과 정종을 섞어
발라 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00500_1.png,"2. 시금치는 살짝 데쳐 썰고, 당근, 양파,
샐러리, 파프리카는 약 6Cm 길이로
채를 썰어 절반은 닭고기말이에 사용
하고, 절반은 곁들임채소로 사용한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00500_2.png,"3. 느타리는 끓는 물에 소금을 넣고 데쳐
손으로 찢어놓고, 포를 뜬 닭가슴살에
느타리와 썰어 놓은 채소를 넣어 말아
주고, 육수를 끓여서 말아놓은 닭을
넣고 익혀낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00500_3.png,"4. 주꾸미와 새우는 끓는 물에 살짝 데치고,
청경채는 반으로 썰어 살짝 데쳐 준비
한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00500_4.png,"5. 튀김기름 온도가 180℃ 정도 되면
누룽지를 넣고 튀겨 기름을 밭쳐 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00500_5.png,"6. 닭을 넣은 육수(③)에 간장과 녹말,
마늘, 소금, 후춧가루를 넣고 끓이다가,
곁들임채소로 남겨 놓은 채소(②)와
데쳐 놓은 해물 및 청경채를 넣고 한 번 더
끓인 뒤 튀겨진 누룽지를 넣어 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00500_6.png,,,,,,,,,,,,,,,,,,,
78,광어스테이크,굽기,반찬,,487.2,19.8,32.2,31,192.9,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00501_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00501_1.png,"광어(150g), 소금(0.3g), 후춧가루(0.02g), 밀가루(20g)
달걀(50g), 아몬드(20g), 호두(20g), 올리브오일(20g)
- 소스 : 플레인요거트(50g), 꿀(10g), 레몬즙(20g)","1. 광어는 포를 길게 떠서 소금과
후춧가루에 밑간을 해 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00501_1.png,"2. 아몬드와 호두는 입자있게 다져
준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00501_2.png,"3. 밑간이 되어 있는 광어포에 밀가루와
달걀물을 입힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00501_3.png,"4. 달걀물을 입힌 광어살에 다시 다져
놓은 견과류를 입혀 준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00501_4.png,"5. 팬에 올리브 오일을 넣고, 팬이 따끈해
지면 광어 살을 조심스럽게 앞뒤로
익혀 접시에 담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00501_5.png,"6. 플레인요거트에 꿀과 레몬즙을 넣고
골고루 섞어 광어스테이크소스를
만들어 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00501_6.png,,,,,,,,,,,,,,,,,,,
79,치즈감자크로켓,튀기기,후식,,588.5,40.1,14.8,41,362.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00502_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00502_1.png,"감자(150g), 생크림(20g), 당근(20g), 양파(20g), 오이(20g)
소금(0.5g), 모짜렐라치즈(50g), 밀가루(20g), 달걀(50g)
빵가루(50g), 튀김기름(400g)",1. 감자는 껍질을 벗겨 삶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00502_1.png,"2. 오이와 당근은 어슷썰기를 하고 양파는
채를 썰어놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00502_2.png,"3. 썰어 놓은 채소에 소금과 물을 넣고
살짝 절여, 물기를 짜놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00502_3.png,"4. 삶아 놓은 감자를 채에 내리고
생크림을 넣어 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00502_4.png,"5. 생크림을 넣은 감자에 절여 놓은 채소와
모짜렐라치즈를 넣고 골고루 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00502_5.png,"6. 섞여진 감자를 크로켓 모양을 만들어
밀가루, 달걀물, 빵가루를 묻혀 튀김기름
170~180℃ 온도에서 바삭하게 튀겨
냅킨에 올려 기름을 제거하고, 접시에
담아 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00502_6.png,,,,,,,,,,,,,,,,,,,
80,새우와스테이크,굽기,일품,,508.4,6.3,36.2,37.6,194.4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00506_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00506_1.png,"새우(60g), 버터(10g), 소고기(120g), 로즈마리(2g)
소금(0.3g), 후춧가루(2g)
- 소스 : 와인(50g), 설탕(20g), 당근(20g), 양파(20g)
토마토(30g), 마늘(20g), 대파(10g), 발사믹소스(20g)
- 곁들임채소 : 아스파라거스(20g), 브로컬리(20g)
새송이(20g), 가지(30g)","1. 새우는 꼬리를 자르고 내장을 제거
한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00506_1.png,"2. 스테이크 소고기는 소금과 로즈마리를
뿌리고 후춧가루를 살짝 뿌려 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00506_2.png,"3. 아스파라거스는 팬에 기름 없이
굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00506_3.png,"4. 새송이와 가지는 길게 썰어 브로컬리와
함께 기름 없이 팬에 살짝 구워 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00506_4.png,"5. 팬에 버터를 살짝 넣고 새우를 굽고,
스테이크를 구워 접시에 담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00506_5.png,"6. 팬에 와인과 설탕을 넣고 끓이다가,
당근, 양파와 토마토 마늘, 대파를 다져
넣고 볶듯이 끓이다가 발사믹소스를
넣고 한 번 더 졸인 소스를 스테이크
위에 얹고, 브로컬리와 새송이, 가지,
아스파라거스를 함께 놓아 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00506_6.png,,,,,,,,,,,,,,,,,,,
81,함초삼겹,굽기,반찬,,618.4,22.5,31.8,44.6,136.9,함초,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00507_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00507_1.png,"통삼겹살(150g), 함초가루(10g), 소금(0.5g), 후춧가루(0.2g)
부추(30g), 버터(5g)
- 소스 : 유자청(20g), 쌈장(10g), 설탕(20g), 생크림(20g)
연두부(30g), 양파(20g), 당근(20g)","1. 통 삼겹살에 함초와 소금, 후춧가루를
뿌려 숙성을 시킨다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00507_1.png,"2. 부추는 약 6cm 길이로 썰고, 양파는
채를 썰어 놓고, 당근은 납작하게
편으로 썰어 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00507_2.png,3. 연두부는 잘게 다져 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00507_3.png,"4. 유자청에 쌈장과 설탕, 생크림을 넣어
골고루 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00507_4.png,"5. 골고루 섞은 유자청에 다져 놓은
연두부를 넣어 섞어 냄비에 넣고, 썰어
놓은 양파와 당근을 넣어 은근히 끓여
소스를 만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00507_5.png,"6. 숙성시킨 통삼겹은 버터를 녹인 팬에
살짝 구워 다시 오븐에서 20분 정도
익힌 후 먹기 좋게 썰은 뒤, 접시에
부추를 깔고 그 위에 구워진 삼겹을
올리고 소스를 얹어 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00507_6.png,,,,,,,,,,,,,,,,,,,
82,햄버거스테이크,굽기,반찬,,420.4,8,30.4,29.6,193.2,다짐육,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00508_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00508_1.png,"다진 돼지고기(60g), 다진 소고기(60g), 다진 마늘(10g)
로즈마리(2g), 빵가루(20g), 후춧가루(0.2g), 파프리카(20g)
- 소스 : 양파(20g), 플레인요거트(20g), 설탕(10g)
매실액(10g), 식초(5g), 녹말가루(10g)
- 곁들임채소 : 어린잎(5g)","1. 돼지고기와 소고기를 섞어, 매실액을
넣고 30분 정도 냉장고에서 숙성을
시킨다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00508_1.png,"2. 숙성된 돼지고기와 소고기에 다진마늘,
로즈마리, 빵가루, 후춧가루를 넣고
골고루 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00508_2.png,"3. 파프리카는 반으로 잘라 그 안에 씨를
수저를 이용해서 파낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00508_3.png,"4. 속을 파낸 파프리카에 양념한 고기를
넣고, 꼭꼭 눌러 두툼하게 잘라 구워
접시에 담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00508_4.png,"5. 양파는 입자있게 다져 팬에 기름을
넣고 은근히 볶아 양파 향을 낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00508_5.png,"6. 볶아진 팬(⑤)에 준비한 플레인요거트와
설탕, 매실액을 넣고 끓이다가, 식초와
녹말을 넣고 한 번 더 끓여 소스를
완성한다. 햄버거스테이트(④)에 소스를
얹고, 어린잎을 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00508_6.png,,,,,,,,,,,,,,,,,,,
83,유자삼치구이,굽기,반찬,,498.2,35,45.3,19.7,159.9,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00509_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00509_1.png,"삼치(150g), 소금(0.3g), 녹말(20g), 식용유(10g),
- 소스 : 생강(10g), 유자청(50g), 레몬(20g)","1. 삼치는 반으로 잘라지지 않게 편으로
떠서 소금을 살짝 뿌려 잠시 말려
놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00509_1.png,"2. 손질을 한 삼치에 녹말가루를 입혀
팬에 기름을 두르고 구워 접시에 담아
놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00509_2.png,"3. 생강은 잘게 썰어, 물에 섞은 후
거름종이에 걸러 생강즙을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00509_3.png,"4. 유자청에 만들어 놓은 생강즙을 넣고
섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00509_4.png,"5. 냄비에 레몬을 넣고, 물을 넣고 은근히
끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00509_5.png,"6. 레몬을 끓인 물에 ④번을 넣고 졸여
소스를 만든 후 접시에 담아 놓은 삼치
위에 소스로 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00509_6.png,,,,,,,,,,,,,,,,,,,
84,닭고기또띠아,굽기,반찬,,516.4,82.8,21.6,11,831.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00511_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00511_1.png,"또띠아(50g), 닭고기살(100g), 느타리버섯(20g), 사과(20g)
오이(20g), 파프리카(20g), 애호박(20g), 양파(20g), 식초(10g)
- 소스 : 아몬드(10g), 우유(20g), 머스터드(20g), 올리고당(20g)","1. 닭고기살은 끓는 물에 데쳐 손으로
찢고, 느타리버섯도 데쳐 손으로 찢어
준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00511_1.png,"2. 사과는 씨를 제거하고 약 6cm 길이로
채를 썰고, 오이와 파프리카도 같은
길이로 채를 썰어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00511_2.png,"3. 애호박은 반달로 썰어 식초에 살짝
절여서 볶고, 양파는 채를 썰어 물에
잠시 담가 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00511_3.png,4. 아몬드는 우유를 넣어 갈아 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00511_4.png,"5. 머스터드에 올리고당을 넣어 잘 섞어
준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00511_5.png,"6. 또띠아를 팬에 기름 없이 굽고, 그 안에
닭고기 살과 느타리버섯, 오이, 사과,
파프리카와 호박을 넣어 속이 보이도록
말아놓고, ④번과 ⑤번은 섞어서 소스를
만들어 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00511_6.png,,,,,,,,,,,,,,,,,,,
85,연어허브스테이크,굽기,반찬,,455.5,3.5,47.3,28.1,256.4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00515_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00515_1.png,"연어(150g), 로즈마리(3g), 레몬(10g), 올리브오일(30g)
- 소스 : 당근(20g), 양파(20g), 토마토(30g), 마늘(10g)
버터(5g), 밀가루(10g), 토마토 소스(50g)
육수(150g), 우유(50g), 월계수잎(1장)","1. 연어에 로즈마리를 위에 올려
마리네이드를 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_1.png,"2. 마리네이드를 해놓은 연어에 레몬즙을
뿌린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_2.png,"3. 당근, 양파는 썰고 마늘과 토마토는
다져 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_3.png,"4. 냄비에 버터를 두르고, 채소(③)를
볶다가 밀가루를 넣고 볶으면서 다시
토마토소스를 넣어 볶다가 육수와
월계수잎을 넣어 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_4.png,"5. 소스가 자작 하게 끓고 있을 때, 우유를
넣고 한 소끔 끓여준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_5.png,"6. 팬에 올리브 오일을 두르고, 연어
(①)를 올려 앞뒤로 구어 접시에
담고, 토마토소스를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00515_6.png,,,,,,,,,,,,,,,,,,,
86,콩가루비빔밥,볶기,밥,,449.4,85.2,13,6.3,575.8,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00519_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00519_1.png,"청포묵(20g), 참기름(5g), 소금(0.5g)
달걀(50g), 소금(0.5g), 오이(20g), 당근(20g), 고사리(20g)
표고버섯(20g), 식용유(10g), 쌀밥(150g)
- 소고기 곁들임채소 : 소고기(15g), 대파(5g), 마늘(10g)
참기름(5g), 후춧가루(0.03g)
- 고추장소스 : 고추장(20g), 콩가루(20g), 다진 소고기(15g)","1. 청포묵은 4cm 길이로 썰어 참기름과
소금에 살짝 무쳐 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_1.png,"2. 달걀은 황백으로 나누어 각각 소금을
조금씩 넣어 섞어 지단을 부친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_2.png,"3. 오이는 돌려 깎아 채 썰고 당근도 오이
길이로 채 썰고 고사리는 길에 맞게
다듬고, 표고버섯도 채를 썰어 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_3.png,"4. 소고기는 채를 썰어 파, 마늘, 참기름,
후춧가루를 넣어 양념한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_4.png,"5. 팬에 기름을 두르고, 준비한 곁들임
채소(③)와 다진 소고기를 재료별로
따로 볶아 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_5.png,"6. 고추장에 콩가루를 섞고, 볶아진 소고기를
넣어 다시 볶아 고추장 소스를 준비하고,
쌀밥을 그릇에 담은 후 청포묵(①), 볶아
놓은 채소와 소고기(⑤)를 올리고,
마지막에 고추장소스를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00519_6.png,,,,,,,,,,,,,,,,,,,
87,해산물누들볶음,볶기,일품,,488.6,47.9,17.1,25.4,274.5,스파게티면,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00524_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00524_1.png,"홍합(30g), 조개(30g), 표고버섯(20g), 양파(20g)
홍파프리카(20g), 피망(20g), 오징어(30g), 칵텔새우(20g)
스파게티(100g), 소금(0.5g), 올리브오일(20g), 마늘(20g)
커리가루(30g)","1. 홍합은 끓는 물에 살짝 데쳐 준비하고,
조개는 소금물에 담그어 해감을 해
놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_1.png,"2. 표고는 기둥을 제거하고 편으로 썰고,
양파는 채를 썰고, 홍파프리카와
피망은 씨를 제거한 뒤 5~6cm 길이로
채를 썰어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_2.png,"3. 새우는 요지를 이용하여 등에 있는
내장을 제거해 놓고 오징어는 피망과
비슷한 크기로 채를 썰어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_3.png,"4. 스파게티면은 끓은 물에 소금을 넣고
약 10분 정도 삶아 건져 올리브오일을
살짝 발라 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_4.png,"5. 팬에 올리브 오일을 두르고, 편 마늘을
넣어 먼저 볶아 향을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_5.png,"6. 마늘의 향이 나오면, 스파게티면을
넣어 볶다가 카레가루를 넣고, 다시
볶으면서 준비한 해물과 채소를 넣어
볶아 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_6.png,,,,,,,,,,,,,,,,,,,
88,누룽지새우튀김,튀기기,반찬,,558,63.5,23.5,23.3,156.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00533_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00533_1.png,"새우(100g), 소금(0.3g), 후춧가루(0.02g)
튀김가루(100g), 달걀(50g), 누룽지(50g), 튀김기름(200g)
- 소스 : 오렌지주스(100g), 설탕(10g), 식초(10g)
- 곁들임채소 : 어린잎(20g)","1. 새우는 껍질을 제거하고 소금과
후춧가루를 넣어 밑간을 해놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_1.png,2. 어린잎은 찬물에 담그어 놓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_2.png,"3. 튀김가루에 달걀을 넣어 잘 섞어
튀김반죽을 만들어 놓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_3.png,"4. 밑간을 해 놓은 새우를 튀김반죽에
넣어 옷을 입힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_4.png,"5. 누룽지는 170℃의 온도 튀김 기름에
튀겨내고, 튀김옷 입힌 새우도 튀겨낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_5.png,"6. 냄비에 오렌지주스와 설탕, 식초를
넣어 은근히 졸여 소스를 만들고,
어린잎은 찬물에 건져 물기를 제거하고
접시에 깔고 튀긴 누룽지와 튀긴 새우를
올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00533_6.png,,,,,,,,,,,,,,,,,,,
